Date,Description,Credit,Debit,Running_Balance
2025-03-02,UPI-OUT-Local Transport Charges,0.0,7737.0,16671666.0
2025-03-02,NEFT-INW-Supermarket Distributor Payout,15513.0,0.0,16687179.0
2025-03-02,UPI-PhonePe-Corporate-Settlement,33142.0,0.0,16720321.0
2025-03-03,UPI-GPay-Merchant-Daily-Payout,19995.0,0.0,16740316.0
2025-03-03,Cash Deposit-Bulk-Guwahati Main Branch,59191.0,0.0,16799507.0
2025-03-03,Cash Deposit-Bulk-Guwahati Main Branch,65134.0,0.0,16864641.0
2025-03-04,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,8712.0,16855929.0
2025-03-04,Cash Deposit-Bulk-Guwahati Main Branch,145454.0,0.0,17001383.0
2025-03-04,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,95693.0,16905690.0
2025-03-04,IMPS-INW-Merchant Settlement,24885.0,0.0,16930575.0
2025-03-05,IMPS-INW-Merchant Settlement,28509.0,0.0,16959084.0
2025-03-05,IMPS-INW-Merchant Settlement,39627.0,0.0,16998711.0
2025-03-05,UPI-BharatPe-Bulk-Settlement,24070.0,0.0,17022781.0
2025-03-06,UPI-OUT-Local Transport Charges,0.0,7961.0,17014820.0
2025-03-06,UPI-OUT-Local Transport Charges,0.0,5304.0,17009516.0
2025-03-07,UPI-BharatPe-Bulk-Settlement,24466.0,0.0,17033982.0
2025-03-07,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,13565.0,17020417.0
2025-03-08,UPI-OUT-Local Transport Charges,0.0,12652.0,17007765.0
2025-03-08,UPI-GPay-Merchant-Daily-Payout,42251.0,0.0,17050016.0
2025-03-09,UPI-PhonePe-Corporate-Settlement,29064.0,0.0,17079080.0
2025-03-09,Cash Deposit-Bulk-Guwahati Main Branch,115220.0,0.0,17194300.0
2025-03-09,UPI-BharatPe-Bulk-Settlement,21843.0,0.0,17216143.0
2025-03-09,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,3034.0,17213109.0
2025-03-10,IMPS-INW-Merchant Settlement,34905.0,0.0,17248014.0
2025-03-10,RTGS-INW-Regional Sub-Stockist,129176.0,0.0,17377190.0
2025-03-10,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,17342190.0
2025-03-10,NEFT-INW-Supermarket Distributor Payout,35828.0,0.0,17378018.0
2025-03-11,UPI-BharatPe-Bulk-Settlement,23307.0,0.0,17401325.0
2025-03-11,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,17341325.0
2025-03-11,UPI-BharatPe-Bulk-Settlement,19125.0,0.0,17360450.0
2025-03-11,UPI-GPay-Merchant-Daily-Payout,37218.0,0.0,17397668.0
2025-03-12,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,17362668.0
2025-03-12,IMPS-INW-Merchant Settlement,13397.0,0.0,17376065.0
2025-03-12,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,67571.0,17308494.0
2025-03-13,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,77769.0,17230725.0
2025-03-13,Cash Deposit-Bulk-Guwahati Main Branch,78360.0,0.0,17309085.0
2025-03-13,NEFT-INW-Supermarket Distributor Payout,16163.0,0.0,17325248.0
2025-03-14,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,17290248.0
2025-03-14,UPI-GPay-Merchant-Daily-Payout,11408.0,0.0,17301656.0
2025-03-14,UPI-PhonePe-Corporate-Settlement,27789.0,0.0,17329445.0
2025-03-14,UPI-OUT-Local Transport Charges,0.0,8755.0,17320690.0
2025-03-15,UPI-GPay-Merchant-Daily-Payout,21243.0,0.0,17341933.0
2025-03-15,NEFT-INW-Supermarket Distributor Payout,13290.0,0.0,17355223.0
2025-03-15,RTGS-INW-Regional Sub-Stockist,83676.0,0.0,17438899.0
2025-03-16,UPI-PhonePe-Corporate-Settlement,35146.0,0.0,17474045.0
2025-03-16,Cash Withdraw-ATM-Self,0.0,11329.0,17462716.0
2025-03-17,RTGS-INW-Regional Sub-Stockist,80156.0,0.0,17542872.0
2025-03-17,IMPS-INW-Merchant Settlement,17828.0,0.0,17560700.0
2025-03-17,CHQ-OUT-COCA COLA BEVERAGES,0.0,9362.0,17551338.0
2025-03-18,UPI-OUT-Local Transport Charges,0.0,8604.0,17542734.0
2025-03-18,NEFT-INW-Supermarket Distributor Payout,15673.0,0.0,17558407.0
2025-03-18,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,98455.0,17459952.0
2025-03-18,Cash Deposit-Bulk-Guwahati Main Branch,110746.0,0.0,17570698.0
2025-03-19,RTGS-INW-Regional Sub-Stockist,134604.0,0.0,17705302.0
2025-03-19,UPI-BharatPe-Bulk-Settlement,19032.0,0.0,17724334.0
2025-03-19,UPI-BharatPe-Bulk-Settlement,17684.0,0.0,17742018.0
2025-03-19,UPI-GPay-Merchant-Daily-Payout,43836.0,0.0,17785854.0
2025-03-20,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,74504.0,17711350.0
2025-03-20,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,17676350.0
2025-03-20,UPI-PhonePe-Corporate-Settlement,32583.0,0.0,17708933.0
2025-03-21,UPI-BharatPe-Bulk-Settlement,27701.0,0.0,17736634.0
2025-03-21,Cash Withdraw-ATM-Self,0.0,11290.0,17725344.0
2025-03-21,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,17690344.0
2025-03-21,UPI-BharatPe-Bulk-Settlement,35495.0,0.0,17725839.0
2025-03-22,UPI-PhonePe-Corporate-Settlement,32285.0,0.0,17758124.0
2025-03-22,UPI-OUT-Local Transport Charges,0.0,12046.0,17746078.0
2025-03-22,UPI-GPay-Merchant-Daily-Payout,42229.0,0.0,17788307.0
2025-03-22,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,17728307.0
2025-03-23,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,17693307.0
2025-03-23,UPI-GPay-Merchant-Daily-Payout,44673.0,0.0,17737980.0
2025-03-24,Cash Deposit-Bulk-Guwahati Main Branch,143168.0,0.0,17881148.0
2025-03-24,UPI-OUT-Local Transport Charges,0.0,9601.0,17871547.0
2025-03-24,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,49381.0,17822166.0
2025-03-24,UPI-OUT-Local Transport Charges,0.0,3809.0,17818357.0
2025-03-25,Cash Deposit-Bulk-Guwahati Main Branch,140293.0,0.0,17958650.0
2025-03-25,UPI-BharatPe-Bulk-Settlement,12041.0,0.0,17970691.0
2025-03-26,UPI-BharatPe-Bulk-Settlement,20825.0,0.0,17991516.0
2025-03-26,IMPS-INW-Merchant Settlement,31110.0,0.0,18022626.0
2025-03-27,UPI-PhonePe-Corporate-Settlement,30840.0,0.0,18053466.0
2025-03-27,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,83094.0,17970372.0
2025-03-27,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,7090.0,17963282.0
2025-03-28,Cash Deposit-Bulk-Guwahati Main Branch,101170.0,0.0,18064452.0
2025-03-28,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,18029452.0
2025-03-29,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,17994452.0
2025-03-29,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,58428.0,17936024.0
2025-03-29,UPI-OUT-Local Transport Charges,0.0,4035.0,17931989.0
2025-03-30,Cash Deposit-Bulk-Guwahati Main Branch,104695.0,0.0,18036684.0
2025-03-30,CHQ-OUT-COCA COLA BEVERAGES,0.0,4415.0,18032269.0
2025-03-31,RTGS-INW-Regional Sub-Stockist,67279.0,0.0,18099548.0
2025-03-31,UPI-GPay-Merchant-Daily-Payout,32951.0,0.0,18132499.0
2025-04-01,Cash Deposit-Bulk-Guwahati Main Branch,137105.0,0.0,18269604.0
2025-04-01,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,83204.0,18186400.0
2025-04-01,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,18126400.0
2025-04-01,UPI-BharatPe-Bulk-Settlement,19352.0,0.0,18145752.0
2025-04-02,UPI-OUT-Local Transport Charges,0.0,9682.0,18136070.0
2025-04-02,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,9272.0,18126798.0
2025-04-02,UPI-BharatPe-Bulk-Settlement,44225.0,0.0,18171023.0
2025-04-02,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,64102.0,18106921.0
2025-04-03,Cash Deposit-Bulk-Guwahati Main Branch,127344.0,0.0,18234265.0
2025-04-03,UPI-OUT-Local Transport Charges,0.0,12347.0,18221918.0
2025-04-03,NEFT-INW-Supermarket Distributor Payout,21818.0,0.0,18243736.0
2025-04-04,UPI-PhonePe-Corporate-Settlement,25657.0,0.0,18269393.0
2025-04-04,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,18234393.0
2025-04-04,UPI-BharatPe-Bulk-Settlement,24503.0,0.0,18258896.0
2025-04-04,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,14748.0,18244148.0
2025-04-05,Cash Withdraw-ATM-Self,0.0,3011.0,18241137.0
2025-04-05,NEFT-INW-Supermarket Distributor Payout,44553.0,0.0,18285690.0
2025-04-06,IMPS-INW-Merchant Settlement,43837.0,0.0,18329527.0
2025-04-06,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,95364.0,18234163.0
2025-04-06,CHQ-OUT-COCA COLA BEVERAGES,0.0,10407.0,18223756.0
2025-04-06,NEFT-INW-Supermarket Distributor Payout,29774.0,0.0,18253530.0
2025-04-07,CHQ-OUT-COCA COLA BEVERAGES,0.0,4249.0,18249281.0
2025-04-07,CHQ-OUT-COCA COLA BEVERAGES,0.0,9479.0,18239802.0
2025-04-07,UPI-PhonePe-Corporate-Settlement,17261.0,0.0,18257063.0
2025-04-07,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,119757.0,18137306.0
2025-04-08,UPI-BharatPe-Bulk-Settlement,15695.0,0.0,18153001.0
2025-04-08,UPI-OUT-Local Transport Charges,0.0,13207.0,18139794.0
2025-04-09,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,57616.0,18082178.0
2025-04-09,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,12470.0,18069708.0
2025-04-09,UPI-GPay-Merchant-Daily-Payout,22523.0,0.0,18092231.0
2025-04-09,IMPS-INW-Merchant Settlement,10319.0,0.0,18102550.0
2025-04-10,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,18067550.0
2025-04-10,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,115783.0,17951767.0
2025-04-11,UPI-GPay-Merchant-Daily-Payout,14452.0,0.0,17966219.0
2025-04-11,RTGS-INW-Regional Sub-Stockist,130150.0,0.0,18096369.0
2025-04-12,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,57951.0,18038418.0
2025-04-12,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,44066.0,17994352.0
2025-04-12,UPI-BharatPe-Bulk-Settlement,11979.0,0.0,18006331.0
2025-04-12,RTGS-INW-Regional Sub-Stockist,51579.0,0.0,18057910.0
2025-04-13,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,53466.0,18004444.0
2025-04-13,NEFT-INW-Supermarket Distributor Payout,39583.0,0.0,18044027.0
2025-04-13,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,17984027.0
2025-04-13,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,17949027.0
2025-04-14,CHQ-OUT-COCA COLA BEVERAGES,0.0,4787.0,17944240.0
2025-04-14,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,17884240.0
2025-04-14,UPI-GPay-Merchant-Daily-Payout,22861.0,0.0,17907101.0
2025-04-15,CHQ-OUT-COCA COLA BEVERAGES,0.0,5179.0,17901922.0
2025-04-15,RTGS-INW-Regional Sub-Stockist,65414.0,0.0,17967336.0
2025-04-15,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,11465.0,17955871.0
2025-04-15,Cash Deposit-Bulk-Guwahati Main Branch,135421.0,0.0,18091292.0
2025-04-16,UPI-GPay-Merchant-Daily-Payout,41782.0,0.0,18133074.0
2025-04-16,RTGS-INW-Regional Sub-Stockist,106204.0,0.0,18239278.0
2025-04-16,UPI-GPay-Merchant-Daily-Payout,42023.0,0.0,18281301.0
2025-04-16,IMPS-INW-Merchant Settlement,35553.0,0.0,18316854.0
2025-04-17,NEFT-INW-Supermarket Distributor Payout,37756.0,0.0,18354610.0
2025-04-17,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,79596.0,18275014.0
2025-04-17,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,65426.0,18209588.0
2025-04-17,UPI-OUT-Local Transport Charges,0.0,6661.0,18202927.0
2025-04-18,UPI-GPay-Merchant-Daily-Payout,12060.0,0.0,18214987.0
2025-04-18,Cash Deposit-Bulk-Guwahati Main Branch,93281.0,0.0,18308268.0
2025-04-19,UPI-PhonePe-Corporate-Settlement,15851.0,0.0,18324119.0
2025-04-19,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,93370.0,18230749.0
2025-04-19,Cash Withdraw-ATM-Self,0.0,13533.0,18217216.0
2025-04-19,RTGS-INW-Regional Sub-Stockist,132929.0,0.0,18350145.0
2025-04-20,IMPS-INW-Merchant Settlement,11488.0,0.0,18361633.0
2025-04-20,UPI-OUT-Local Transport Charges,0.0,4291.0,18357342.0
2025-04-20,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,68082.0,18289260.0
2025-04-20,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,8928.0,18280332.0
2025-04-21,UPI-GPay-Merchant-Daily-Payout,27473.0,0.0,18307805.0
2025-04-21,UPI-GPay-Merchant-Daily-Payout,36923.0,0.0,18344728.0
2025-04-21,Cash Withdraw-ATM-Self,0.0,6996.0,18337732.0
2025-04-22,IMPS-INW-Merchant Settlement,29392.0,0.0,18367124.0
2025-04-22,UPI-GPay-Merchant-Daily-Payout,41394.0,0.0,18408518.0
2025-04-22,Cash Withdraw-ATM-Self,0.0,12282.0,18396236.0
2025-04-23,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,18336236.0
2025-04-23,IMPS-INW-Merchant Settlement,28802.0,0.0,18365038.0
2025-04-23,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,108774.0,18256264.0
2025-04-23,UPI-OUT-Local Transport Charges,0.0,12270.0,18243994.0
2025-04-24,IMPS-INW-Merchant Settlement,14699.0,0.0,18258693.0
2025-04-24,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,44149.0,18214544.0
2025-04-24,NEFT-INW-Supermarket Distributor Payout,17682.0,0.0,18232226.0
2025-04-25,UPI-PhonePe-Corporate-Settlement,40713.0,0.0,18272939.0
2025-04-25,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,18212939.0
2025-04-25,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,14098.0,18198841.0
2025-04-26,Cash Deposit-Bulk-Guwahati Main Branch,122358.0,0.0,18321199.0
2025-04-26,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,103420.0,18217779.0
2025-04-27,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,18182779.0
2025-04-27,RTGS-INW-Regional Sub-Stockist,87181.0,0.0,18269960.0
2025-04-28,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,18234960.0
2025-04-28,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,18199960.0
2025-04-28,IMPS-INW-Merchant Settlement,38636.0,0.0,18238596.0
2025-04-28,NEFT-INW-Supermarket Distributor Payout,23231.0,0.0,18261827.0
2025-04-29,Cash Deposit-Bulk-Guwahati Main Branch,143667.0,0.0,18405494.0
2025-04-29,UPI-BharatPe-Bulk-Settlement,29752.0,0.0,18435246.0
2025-04-29,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,18375246.0
2025-04-30,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,105285.0,18269961.0
2025-04-30,UPI-GPay-Merchant-Daily-Payout,36404.0,0.0,18306365.0
2025-04-30,NEFT-INW-Supermarket Distributor Payout,37602.0,0.0,18343967.0
2025-05-01,Cash Deposit-Bulk-Guwahati Main Branch,101388.0,0.0,18445355.0
2025-05-01,CHQ-OUT-COCA COLA BEVERAGES,0.0,13698.0,18431657.0
2025-05-02,NEFT-INW-Supermarket Distributor Payout,17969.0,0.0,18449626.0
2025-05-02,UPI-GPay-Merchant-Daily-Payout,30307.0,0.0,18479933.0
2025-05-03,UPI-BharatPe-Bulk-Settlement,41428.0,0.0,18521361.0
2025-05-03,Cash Withdraw-ATM-Self,0.0,3429.0,18517932.0
2025-05-03,UPI-OUT-Local Transport Charges,0.0,3209.0,18514723.0
2025-05-04,NEFT-INW-Supermarket Distributor Payout,43970.0,0.0,18558693.0
2025-05-04,UPI-OUT-Local Transport Charges,0.0,14472.0,18544221.0
2025-05-05,UPI-GPay-Merchant-Daily-Payout,31136.0,0.0,18575357.0
2025-05-05,NEFT-INW-Supermarket Distributor Payout,14670.0,0.0,18590027.0
2025-05-05,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,11555.0,18578472.0
2025-05-06,UPI-BharatPe-Bulk-Settlement,38403.0,0.0,18616875.0
2025-05-06,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,18581875.0
2025-05-06,IMPS-INW-Merchant Settlement,17503.0,0.0,18599378.0
2025-05-06,IMPS-INW-Merchant Settlement,25176.0,0.0,18624554.0
2025-05-07,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,7787.0,18616767.0
2025-05-07,IMPS-INW-Merchant Settlement,19423.0,0.0,18636190.0
2025-05-07,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,119058.0,18517132.0
2025-05-08,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,94402.0,18422730.0
2025-05-08,Cash Withdraw-ATM-Self,0.0,12335.0,18410395.0
2025-05-08,UPI-BharatPe-Bulk-Settlement,26032.0,0.0,18436427.0
2025-05-08,UPI-PhonePe-Corporate-Settlement,23113.0,0.0,18459540.0
2025-05-09,NEFT-INW-Supermarket Distributor Payout,40365.0,0.0,18499905.0
2025-05-09,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,62512.0,18437393.0
2025-05-09,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,8589.0,18428804.0
2025-05-10,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,68191.0,18360613.0
2025-05-10,Cash Deposit-Bulk-Guwahati Main Branch,93835.0,0.0,18454448.0
2025-05-11,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,89580.0,18364868.0
2025-05-11,RTGS-INW-Regional Sub-Stockist,84953.0,0.0,18449821.0
2025-05-12,Cash Withdraw-ATM-Self,0.0,9850.0,18439971.0
2025-05-12,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,8108.0,18431863.0
2025-05-12,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,18396863.0
2025-05-12,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,46078.0,18350785.0
2025-05-13,UPI-PhonePe-Corporate-Settlement,32602.0,0.0,18383387.0
2025-05-13,Cash Withdraw-ATM-Self,0.0,9506.0,18373881.0
2025-05-13,RTGS-INW-Regional Sub-Stockist,80255.0,0.0,18454136.0
2025-05-14,UPI-GPay-Merchant-Daily-Payout,15095.0,0.0,18469231.0
2025-05-14,UPI-OUT-Local Transport Charges,0.0,13584.0,18455647.0
2025-05-14,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,18395647.0
2025-05-14,Cash Deposit-Bulk-Guwahati Main Branch,93597.0,0.0,18489244.0
2025-05-15,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,18454244.0
2025-05-15,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,45415.0,18408829.0
2025-05-15,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,8546.0,18400283.0
2025-05-15,Cash Withdraw-ATM-Self,0.0,10583.0,18389700.0
2025-05-16,Cash Deposit-Bulk-Guwahati Main Branch,111078.0,0.0,18500778.0
2025-05-16,UPI-BharatPe-Bulk-Settlement,18327.0,0.0,18519105.0
2025-05-16,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,18484105.0
2025-05-16,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,3093.0,18481012.0
2025-05-17,RTGS-INW-Regional Sub-Stockist,139616.0,0.0,18620628.0
2025-05-17,Cash Withdraw-ATM-Self,0.0,11084.0,18609544.0
2025-05-17,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,18574544.0
2025-05-18,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,18539544.0
2025-05-18,Cash Deposit-Bulk-Guwahati Main Branch,64756.0,0.0,18604300.0
2025-05-18,CHQ-OUT-COCA COLA BEVERAGES,0.0,5338.0,18598962.0
2025-05-19,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,18563962.0
2025-05-19,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,18503962.0
2025-05-20,Cash Deposit-Bulk-Guwahati Main Branch,64897.0,0.0,18568859.0
2025-05-20,Cash Deposit-Bulk-Guwahati Main Branch,116807.0,0.0,18685666.0
2025-05-21,IMPS-INW-Merchant Settlement,16532.0,0.0,18702198.0
2025-05-21,UPI-BharatPe-Bulk-Settlement,19497.0,0.0,18721695.0
2025-05-22,UPI-BharatPe-Bulk-Settlement,20503.0,0.0,18742198.0
2025-05-22,UPI-BharatPe-Bulk-Settlement,29497.0,0.0,18771695.0
2025-05-22,RTGS-INW-Regional Sub-Stockist,148028.0,0.0,18919723.0
2025-05-23,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,18884723.0
2025-05-23,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,107643.0,18777080.0
2025-05-23,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,49023.0,18728057.0
2025-05-23,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,18693057.0
2025-05-24,Cash Deposit-Bulk-Guwahati Main Branch,92143.0,0.0,18785200.0
2025-05-24,Cash Withdraw-ATM-Self,0.0,10601.0,18774599.0
2025-05-25,Cash Withdraw-ATM-Self,0.0,5540.0,18769059.0
2025-05-25,NEFT-INW-Supermarket Distributor Payout,20025.0,0.0,18789084.0
2025-05-25,RTGS-INW-Regional Sub-Stockist,113283.0,0.0,18902367.0
2025-05-25,Cash Deposit-Bulk-Guwahati Main Branch,87407.0,0.0,18989774.0
2025-05-26,CHQ-OUT-COCA COLA BEVERAGES,0.0,7895.0,18981879.0
2025-05-26,IMPS-INW-Merchant Settlement,30822.0,0.0,19012701.0
2025-05-26,UPI-BharatPe-Bulk-Settlement,28776.0,0.0,19041477.0
2025-05-26,IMPS-INW-Merchant Settlement,38205.0,0.0,19079682.0
2025-05-27,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,3465.0,19076217.0
2025-05-27,Cash Withdraw-ATM-Self,0.0,8405.0,19067812.0
2025-05-28,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,53791.0,19014021.0
2025-05-28,UPI-BharatPe-Bulk-Settlement,21349.0,0.0,19035370.0
2025-05-29,UPI-GPay-Merchant-Daily-Payout,43512.0,0.0,19078882.0
2025-05-29,NEFT-INW-Supermarket Distributor Payout,34593.0,0.0,19113475.0
2025-05-29,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,19078475.0
2025-05-30,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,42994.0,19035481.0
2025-05-30,UPI-BharatPe-Bulk-Settlement,30574.0,0.0,19066055.0
2025-05-30,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,12584.0,19053471.0
2025-05-30,RTGS-INW-Regional Sub-Stockist,90398.0,0.0,19143869.0
2025-05-31,Cash Deposit-Bulk-Guwahati Main Branch,145450.0,0.0,19289319.0
2025-05-31,UPI-GPay-Merchant-Daily-Payout,28162.0,0.0,19317481.0
2025-05-31,Cash Withdraw-ATM-Self,0.0,5563.0,19311918.0
2025-06-01,UPI-PhonePe-Corporate-Settlement,27424.0,0.0,19339342.0
2025-06-01,RTGS-INW-Regional Sub-Stockist,106389.0,0.0,19445731.0
2025-06-01,Cash Deposit-Bulk-Guwahati Main Branch,50138.0,0.0,19495869.0
2025-06-01,UPI-GPay-Merchant-Daily-Payout,33747.0,0.0,19529616.0
2025-06-02,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,19469616.0
2025-06-02,CHQ-OUT-COCA COLA BEVERAGES,0.0,13321.0,19456295.0
2025-06-02,UPI-PhonePe-Corporate-Settlement,18526.0,0.0,19474821.0
2025-06-03,Cash Deposit-Bulk-Guwahati Main Branch,146962.0,0.0,19621783.0
2025-06-03,RTGS-INW-Regional Sub-Stockist,121896.0,0.0,19743679.0
2025-06-03,IMPS-INW-Merchant Settlement,21274.0,0.0,19764953.0
2025-06-04,UPI-BharatPe-Bulk-Settlement,13941.0,0.0,19778894.0
2025-06-04,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,52144.0,19726750.0
2025-06-04,Cash Deposit-Bulk-Guwahati Main Branch,88074.0,0.0,19814824.0
2025-06-05,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,12728.0,19802096.0
2025-06-05,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,19767096.0
2025-06-05,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,80557.0,19686539.0
2025-06-05,NEFT-INW-Supermarket Distributor Payout,38331.0,0.0,19724870.0
2025-06-06,UPI-PhonePe-Corporate-Settlement,24440.0,0.0,19749310.0
2025-06-06,UPI-OUT-Local Transport Charges,0.0,9264.0,19740046.0
2025-06-06,RTGS-INW-Regional Sub-Stockist,77134.0,0.0,19817180.0
2025-06-06,UPI-OUT-Local Transport Charges,0.0,9311.0,19807869.0
2025-06-07,Cash Withdraw-ATM-Self,0.0,9731.0,19798138.0
2025-06-07,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,19763138.0
2025-06-08,NEFT-INW-Supermarket Distributor Payout,10828.0,0.0,19773966.0
2025-06-08,UPI-GPay-Merchant-Daily-Payout,17485.0,0.0,19791451.0
2025-06-09,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,19756451.0
2025-06-09,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,64537.0,19691914.0
2025-06-09,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,19631914.0
2025-06-10,NEFT-INW-Supermarket Distributor Payout,32902.0,0.0,19664816.0
2025-06-10,UPI-BharatPe-Bulk-Settlement,27661.0,0.0,19692477.0
2025-06-10,UPI-PhonePe-Corporate-Settlement,10616.0,0.0,19703093.0
2025-06-11,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,60225.0,19642868.0
2025-06-11,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,81884.0,19560984.0
2025-06-11,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,78396.0,19482588.0
2025-06-11,UPI-PhonePe-Corporate-Settlement,21862.0,0.0,19504450.0
2025-06-12,NEFT-INW-Supermarket Distributor Payout,32276.0,0.0,19536726.0
2025-06-12,IMPS-INW-Merchant Settlement,31211.0,0.0,19567937.0
2025-06-12,UPI-BharatPe-Bulk-Settlement,38000.0,0.0,19605937.0
2025-06-12,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,40230.0,19565707.0
2025-06-13,UPI-PhonePe-Corporate-Settlement,15555.0,0.0,19581262.0
2025-06-13,IMPS-INW-Merchant Settlement,19133.0,0.0,19600395.0
2025-06-14,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,19565395.0
